Customer_id,Customer_dob,Customer_gender,Customer_cityCode,Customer_name
274066,26-10-1976,M,SanDiego,Hyman
270447,27-10-1976,F,Oklahoma,Phil
273444,28-10-1976,M,NewYork,Danica
270984,28-10-1976,F,Detroit,Idell
272896,01-11-1976,M,SanFrancisco,Nila
275184,01-11-1976,M,NewYork,Shanel
273862,02-11-1976,F,Miami,Lon
271541,03-11-1976,M,LosAngeles,Simon
270018,03-11-1976,M,Boston,Veronika
270844,04-11-1976,F,Detroit,Soraya
275163,05-11-1976,M,Boston,Haydee
271052,06-11-1976,F,Miami,Willetta
274969,06-11-1976,F,Dallas,Marcell
269087,06-11-1976,M,Dallas,Jadwiga
274801,08-11-1976,F,NewYork,Lurlene
269932,09-11-1976,F,SanDiego,Venetta
271695,11-11-1976,F,Boston,Albertina
272096,12-11-1976,F,Oklahoma,Cherise
274484,13-11-1976,F,Miami,
269432,16-11-1976,F,Dallas,Queen
271597,23-11-1976,M,Dallas,Spring
272676,23-11-1976,M,Detroit,Sharri
272137,24-11-1976,F,SanDiego,Terrell
267699,24-11-1976,F,NewYork,Kyra
272768,26-11-1976,F,Detroit,Leona
267419,28-11-1976,F,Oklahoma,Micheline
275160,04-12-1976,M,LosAngeles,Cathy
269433,07-12-1976,F,Oklahoma,Antoinette
274171,08-12-1976,F,Detroit,Bettie
273331,08-12-1976,F,NewYork,Renee
274769,10-12-1976,F,Dallas,Darryl
268523,10-12-1976,F,SanFrancisco,Jena
274519,10-12-1976,F,Chicago,Garnet
273488,11-12-1976,M,Dallas,Elene
271410,16-12-1976,F,Detroit,Catrina
269440,17-12-1976,F,NewYork,Eusebia
271549,22-12-1976,M,SanFrancisco,Kent
268505,22-12-1976,M,LosAngeles,Eleanore
273300,24-12-1976,F,Dallas,Erlene
272362,25-12-1976,M,SanDiego,Diedra
271787,26-12-1976,M,Oklahoma,Chester
268517,27-12-1976,F,SanFrancisco,Julia
272520,27-12-1976,M,NewYork,Ron
270257,02-01-1977,F,Oklahoma,Yuonne
272771,02-01-1977,F,Dallas,Alleen
273223,03-01-1977,M,SanDiego,Sharonda
268801,04-01-1977,M,LosAngeles,Daron
267252,04-01-1977,F,Oklahoma,Maryrose
273313,04-01-1977,M,Oklahoma,Letitia
269771,05-01-1977,M,Boston,Niki
272589,07-01-1977,F,SanDiego,Maia
270546,08-01-1977,F,Miami,Buddy
267322,10-01-1977,M,Oklahoma,Paris
268513,11-01-1977,M,Oklahoma,Domingo
270664,11-01-1977,M,SanFrancisco,Maggie
273877,12-01-1977,M,NewYork,Thomasena
269893,13-01-1977,F,SanFrancisco,Mellissa
270100,15-01-1977,M,Miami,Georgianne
271617,19-01-1977,M,Dallas,Tammera
268369,20-01-1977,M,Dallas,Renata
267740,21-01-1977,M,Detroit,Else
270935,25-01-1977,M,Boston,Emiko
267924,26-01-1977,F,Chicago,Scottie
272622,27-01-1977,F,SanFrancisco,Michell
269939,27-01-1977,M,Oklahoma,Tandy
267633,29-01-1977,M,Boston,Ai
273091,03-02-1977,M,Boston,Marcus
269913,03-02-1977,F,Detroit,Parker
268763,09-02-1977,M,Chicago,Cherrie
267884,09-02-1977,M,Detroit,Kathlene
266903,10-02-1977,M,Oklahoma,Cristi
271694,12-02-1977,F,Oklahoma,Edgardo
269912,18-02-1977,M,Detroit,Shanika
274787,20-02-1977,M,SanDiego,Ozella
270274,20-02-1977,M,LosAngeles,Emilio
266956,23-02-1977,M,LosAngeles,Vannessa
272075,23-02-1977,M,LosAngeles,Nadine
271968,05-03-1977,M,Oklahoma,Milford
272569,07-03-1977,M,SanFrancisco,Kimber
275252,09-03-1977,M,Boston,Lorretta
267339,10-03-1977,F,Miami,Mellie
274383,10-03-1977,M,SanDiego,Marjorie
275031,11-03-1977,M,Chicago,Nancie
272201,13-03-1977,F,Dallas,Ardelia
272019,14-03-1977,M,Detroit,Elisabeth
267814,17-03-1977,F,LosAngeles,Elaina
272860,17-03-1977,F,SanFrancisco,Tama
274876,21-03-1977,F,Chicago,Adria
274812,21-03-1977,M,Oklahoma,Manie
272853,21-03-1977,F,Dallas,Kecia
268221,22-03-1977,M,Dallas,Karan
273153,22-03-1977,F,Detroit,Shonda
267595,23-03-1977,F,LosAngeles,Otelia
269547,25-03-1977,F,SanFrancisco,Micheal
268054,26-03-1977,M,SanDiego,Brittany
272794,27-03-1977,F,Boston,Royal
274436,29-03-1977,M,NewYork,Aurelio
271295,29-03-1977,M,Miami,Gayla
271099,01-04-1977,F,Miami,Tonette
268442,03-04-1977,M,SanFrancisco,Carline
273850,03-04-1977,M,NewYork,Jamie
268440,07-04-1977,M,Chicago,Gino
267938,08-04-1977,F,Detroit,Karisa
268525,08-04-1977,F,Chicago,Maragret
268189,09-04-1977,M,LosAngeles,Scarlet
270733,10-04-1977,F,Oklahoma,Waneta
272339,11-04-1977,F,Chicago,Magaly
267753,11-04-1977,F,NewYork,Barbra
271964,12-04-1977,F,Detroit,Kermit
272189,13-04-1977,M,Miami,Renna
274590,13-04-1977,F,Detroit,Omer
271496,17-04-1977,M,NewYork,Robby
268874,18-04-1977,M,NewYork,Yukiko
274569,19-04-1977,F,Chicago,Monte
270957,20-04-1977,M,Dallas,Clotilde
269894,27-04-1977,F,Oklahoma,Evan
274881,27-04-1977,M,Chicago,Shayla
268894,27-04-1977,M,SanFrancisco,Paola
267734,28-04-1977,F,SanFrancisco,Von
273076,28-04-1977,F,NewYork,Rachael
266888,29-04-1977,M,Dallas,Cordelia
269930,29-04-1977,M,Oklahoma,Ted
271634,01-05-1977,F,Dallas,Evette
267075,03-05-1977,M,Oklahoma,Lincoln
269175,06-05-1977,F,Detroit,Moshe
272103,14-05-1977,F,SanFrancisco,Carman
267464,16-05-1977,F,Dallas,Corinne
275179,16-05-1977,M,LosAngeles,Goldie
274900,17-05-1977,M,Miami,May
271495,17-05-1977,M,LosAngeles,Edwina
268625,18-05-1977,F,Chicago,Caridad
273608,19-05-1977,M,SanFrancisco,Sarah
273909,20-05-1977,M,Detroit,Tobie
267189,23-05-1977,M,Chicago,Beverlee
274500,23-05-1977,F,Miami,Carolyn
272539,23-05-1977,F,LosAngeles,Rochel
273586,26-05-1977,M,Chicago,Hortense
274481,26-05-1977,M,SanFrancisco,Domingo
272587,26-05-1977,F,Detroit,
269787,27-05-1977,M,SanFrancisco,Zada
269589,27-05-1977,M,Chicago,Tajuana
274673,27-05-1977,F,Oklahoma,Donya
271769,28-05-1977,F,Chicago,Harold
274968,28-05-1977,M,Oklahoma,Eva
273231,01-06-1977,M,LosAngeles,Oswaldo
271218,06-06-1977,F,SanFrancisco,Shery
273683,09-06-1977,F,Oklahoma,Theron
269253,12-06-1977,M,Detroit,Ashely
267643,12-06-1977,M,Dallas,Elden
271707,13-06-1977,M,Dallas,Ethyl
271936,13-06-1977,F,LosAngeles,Virgilio
273879,14-06-1977,F,Boston,Twila
273717,15-06-1977,F,Detroit,Shandra
267244,16-06-1977,M,Detroit,Natalie
273113,16-06-1977,M,Dallas,Deloras
268391,16-06-1977,F,Boston,Dani
273029,18-06-1977,F,Detroit,Laurinda
268027,19-06-1977,M,SanFrancisco,Jovita
271029,19-06-1977,M,Dallas,Aleida
271605,20-06-1977,F,Oklahoma,Francoise
271918,21-06-1977,M,Detroit,Dena
269106,23-06-1977,M,Dallas,Catherine
273852,23-06-1977,F,LosAngeles,Shanell
271380,25-06-1977,F,LosAngeles,Malik
268145,27-06-1977,F,Boston,Christiana
273436,28-06-1977,M,NewYork,Debi
270607,03-07-1977,F,Boston,Josefina
270753,03-07-1977,M,NewYork,Arthur
274647,04-07-1977,F,NewYork,Ambrose
271425,05-07-1977,F,SanDiego,Karine
267448,07-07-1977,M,Chicago,Curt
267256,09-07-1977,F,SanDiego,Tisha
266986,11-07-1977,F,Boston,Colby
268022,11-07-1977,M,Detroit,Jeromy
269009,12-07-1977,M,Detroit,Bruno
270720,13-07-1977,M,Miami,Kristyn
267415,17-07-1977,M,Boston,Nana
274728,18-07-1977,F,Dallas,Boyd
267135,18-07-1977,F,SanFrancisco,Marci
269223,18-07-1977,F,Boston,Angelica
273219,19-07-1977,F,Dallas,Deeanna
274357,21-07-1977,F,Oklahoma,Lee
267107,27-07-1977,M,Chicago,Buena
272383,01-08-1977,F,Dallas,Laticia
269176,01-08-1977,F,Detroit,Gillian
275041,02-08-1977,F,Oklahoma,Valery
268077,03-08-1977,M,NewYork,Sherrill
272597,03-08-1977,F,Chicago,Tasha
273359,05-08-1977,M,LosAngeles,Alecia
275149,06-08-1977,F,SanDiego,Jesenia
269965,09-08-1977,M,Dallas,Latoria
271821,11-08-1977,F,SanDiego,Tarra
272662,13-08-1977,M,LosAngeles,Saturnina
268449,14-08-1977,M,Detroit,Traci
270076,16-08-1977,M,Detroit,Sandy
275062,16-08-1977,F,Boston,Yetta
268339,21-08-1977,M,Detroit,Veronique
269588,23-08-1977,F,SanDiego,Shavonda
268598,24-08-1977,M,Dallas,Halley
273537,26-08-1977,F,SanFrancisco,Lael
273105,01-09-1977,F,Chicago,Carmelita
267208,02-09-1977,M,SanDiego,Kiara
271577,03-09-1977,M,NewYork,Corrine
268694,09-09-1977,F,Detroit,Arden
274935,09-09-1977,F,Dallas,Lizette
274701,10-09-1977,M,Boston,Paz
267436,10-09-1977,M,LosAngeles,Genia
269729,11-09-1977,M,Detroit,Petrina
270623,11-09-1977,M,Dallas,Alan
272699,11-09-1977,M,SanFrancisco,Laurena
268538,12-09-1977,F,SanFrancisco,Geralyn
270530,16-09-1977,M,Miami,Yoko
269973,16-09-1977,F,SanDiego,Lacey
273451,16-09-1977,M,Dallas,Yuriko
271593,18-09-1977,M,Chicago,Chong
268595,19-09-1977,M,SanFrancisco,Rhonda
271554,21-09-1977,F,LosAngeles,Deadra
267437,23-09-1977,M,SanDiego,Retha
270163,24-09-1977,F,Dallas,Landon
270295,26-09-1977,F,Miami,Samella
272244,27-09-1977,M,Oklahoma,Lonna
269328,28-09-1977,M,LosAngeles,Ranee
271639,29-09-1977,F,Chicago,Aundrea
269311,01-10-1977,F,Detroit,Tawanna
270290,06-10-1977,F,Oklahoma,Rosamaria
270141,09-10-1977,F,Dallas,Malinda
268403,11-10-1977,F,Oklahoma,Ninfa
269839,11-10-1977,M,Detroit,Toby
269577,11-10-1977,F,Dallas,Cassy
271570,12-10-1977,F,Chicago,Jena
272510,12-10-1977,F,Oklahoma,Leigha
273474,12-10-1977,F,Chicago,Elijah
272855,14-10-1977,F,Detroit,Shakira
275019,14-10-1977,F,NewYork,Odis
275008,15-10-1977,F,Oklahoma,Isabell
267100,19-10-1977,F,Boston,Gertrud
271292,19-10-1977,M,Boston,Raina
271858,24-10-1977,M,Detroit,Isis
270226,27-10-1977,M,NewYork,Viola
267594,28-10-1977,F,SanDiego,Viki
272862,01-11-1977,M,Miami,Felica
266827,04-11-1977,F,LosAngeles,Meagan
273547,05-11-1977,M,Chicago,Mirtha
268166,05-11-1977,M,NewYork,Angelia
270405,05-11-1977,M,Oklahoma,Maye
273761,06-11-1977,F,SanFrancisco,
274269,09-11-1977,M,SanDiego,Era
272719,10-11-1977,M,SanFrancisco,Leeann
273756,11-11-1977,M,Detroit,Suzann
269610,11-11-1977,M,Detroit,Imelda
269055,11-11-1977,M,SanFrancisco,Matthew
273945,12-11-1977,M,Oklahoma,Leida
271889,14-11-1977,F,NewYork,Monte
268527,15-11-1977,M,NewYork,Janina
269860,17-11-1977,F,SanDiego,Kip
268543,19-11-1977,M,Oklahoma,Fermina
272987,20-11-1977,M,Detroit,Sebastian
269360,20-11-1977,F,Boston,Tory
274599,21-11-1977,M,Detroit,Amelia
270906,21-11-1977,F,Dallas,Nichelle
270367,21-11-1977,F,NewYork,Theodore
274121,23-11-1977,F,Chicago,Demetrius
268938,24-11-1977,F,SanFrancisco,Debera
273917,24-11-1977,M,SanDiego,Pearlene
268006,25-11-1977,F,SanDiego,Ashlee
272509,27-11-1977,M,Dallas,Regenia
272195,28-11-1977,F,SanDiego,Donny
274345,29-11-1977,F,Dallas,Jama
270229,01-12-1977,M,Miami,Neil
275058,03-12-1977,M,LosAngeles,Nena
271514,06-12-1977,M,LosAngeles,Brandee
269420,06-12-1977,F,SanDiego,Cassey
271970,06-12-1977,M,Dallas,Mariel
273872,09-12-1977,F,Dallas,Kristan
274828,10-12-1977,M,Boston,Tu
273772,12-12-1977,F,Dallas,Shavonne
270498,13-12-1977,F,Oklahoma,Marline
269596,16-12-1977,F,NewYork,Etha
269005,16-12-1977,M,LosAngeles,Vincenza
269748,16-12-1977,F,NewYork,Macie
267478,16-12-1977,F,Chicago,Doug
272830,20-12-1977,M,Oklahoma,Emelda
274687,22-12-1977,F,Chicago,Ada
271770,24-12-1977,F,Miami,Tawana
267878,24-12-1977,M,SanDiego,Brooks
274457,26-12-1977,F,SanFrancisco,Marina
271253,27-12-1977,F,SanDiego,Lizeth
272761,28-12-1977,F,SanDiego,Tonia
269607,29-12-1977,F,Detroit,Keesha
270066,01-01-1978,F,Detroit,Donnette
268438,02-01-1978,F,Chicago,Dreama
271688,05-01-1978,M,LosAngeles,Denny
273983,06-01-1978,M,SanDiego,Louann
270283,07-01-1978,F,Oklahoma,Adele
269670,07-01-1978,M,Dallas,Ashanti
274211,11-01-1978,F,SanFrancisco,Waylon
274943,11-01-1978,F,Detroit,Kaitlyn
270743,12-01-1978,F,Dallas,Loria
268880,16-01-1978,M,Miami,Amal
272632,16-01-1978,M,SanDiego,Suzette
269587,18-01-1978,F,NewYork,Sharan
271061,18-01-1978,M,Miami,Troy
267385,19-01-1978,M,LosAngeles,Dana
273035,20-01-1978,M,NewYork,Claude
270171,21-01-1978,F,Dallas,Wiley
269438,21-01-1978,F,SanFrancisco,Weston
267117,21-01-1978,F,LosAngeles,Rocio
270389,22-01-1978,M,Oklahoma,Lakeisha
268133,23-01-1978,M,Dallas,Arnoldo
272395,23-01-1978,M,SanFrancisco,Jolene
269760,23-01-1978,M,LosAngeles,Gaston
271730,25-01-1978,M,Boston,Andrew
274069,27-01-1978,M,Boston,Leighann
274365,28-01-1978,F,Detroit,Wayne
274703,29-01-1978,M,Detroit,Ambrose
269710,04-02-1978,M,SanFrancisco,Janae
274609,04-02-1978,F,NewYork,Isa
267720,05-02-1978,F,Oklahoma,Mariela
268293,07-02-1978,M,LosAngeles,Brent
274854,07-02-1978,M,Chicago,Gino
271643,08-02-1978,F,Dallas,Dreama
271368,08-02-1978,F,Detroit,Candra
268984,09-02-1978,M,Detroit,Yon
274184,10-02-1978,M,SanDiego,Ray
269903,11-02-1978,M,Detroit,Elias
271852,11-02-1978,M,Dallas,Doyle
268065,14-02-1978,F,Dallas,Emiko
270443,15-02-1978,F,NewYork,Dione
273740,15-02-1978,F,NewYork,Vernia
273500,16-02-1978,F,SanDiego,Waylon
274196,17-02-1978,M,Detroit,Tiffany
270353,19-02-1978,F,Oklahoma,Mitzi
269535,19-02-1978,M,Dallas,Jesus
268701,22-02-1978,M,NewYork,Yuki
271896,24-02-1978,M,Miami,Venessa
267348,27-02-1978,M,Detroit,Laurine
267955,28-02-1978,M,Miami,Hilary
270626,28-02-1978,F,Boston,Ron
270817,28-02-1978,M,Dallas,Joanna
269847,02-03-1978,F,Chicago,Aiko
268279,06-03-1978,M,Dallas,Patrica
269482,06-03-1978,F,Dallas,Myrl
269148,07-03-1978,M,Miami,Oleta
269100,09-03-1978,F,LosAngeles,Carita
272843,10-03-1978,M,SanFrancisco,Glory
270717,12-03-1978,M,Oklahoma,Hallie
268049,14-03-1978,F,Boston,
274301,14-03-1978,M,NewYork,Freitag
270638,17-03-1978,F,NewYork,Stoecker
273744,18-03-1978,F,SanDiego,Pickney
271731,18-03-1978,M,SanDiego,Tacy
273584,18-03-1978,M,Oklahoma,Placencia
267542,21-03-1978,M,Boston,Cieslak
274976,25-03-1978,M,LosAngeles,Isenberg
270398,26-03-1978,M,Oklahoma,Racicot
267084,27-03-1978,M,Chicago,Delaune
273075,05-04-1978,M,SanDiego,Client
270126,08-04-1978,M,NewYork,Coffield
267648,11-04-1978,F,SanDiego,Machin
274448,13-04-1978,M,Oklahoma,Osier
273302,14-04-1978,F,SanDiego,Malchow
275072,15-04-1978,F,Chicago,Bodiford
268757,16-04-1978,F,Boston,Cun
266820,16-04-1978,F,NewYork,Hanshaw
270258,16-04-1978,M,Chicago,Loggins
271669,16-04-1978,M,Detroit,Dennie
271400,17-04-1978,F,Oklahoma,Markley
270751,19-04-1978,M,Dallas,Spahn
267139,20-04-1978,M,LosAngeles,Jaworski
271910,20-04-1978,M,Boston,Mahler
269214,21-04-1978,F,Miami,Bransford
272973,21-04-1978,M,Miami,Bonney
268260,21-04-1978,F,NewYork,Fierros
269647,22-04-1978,M,Boston,Perla
270886,22-04-1978,M,Boston,Elder
269407,25-04-1978,F,Chicago,Volz
273250,25-04-1978,F,Boston,Mccardell
267162,26-04-1978,F,Detroit,Coria
274105,27-04-1978,M,Miami,Taing
271742,27-04-1978,M,NewYork,Buchholtz
270394,28-04-1978,F,Miami,Renken
268530,29-04-1978,F,Chicago,Gillispie
270371,02-05-1978,M,Oklahoma,Lavoie
274144,04-05-1978,F,LosAngeles,Jenney
272640,04-05-1978,F,SanFrancisco,Schooley
269667,06-05-1978,F,SanDiego,Campana
272020,07-05-1978,M,Boston,Luby
267014,08-05-1978,M,Detroit,Finneran
271540,11-05-1978,F,NewYork,Herrod
269399,12-05-1978,F,Boston,Toon
267129,13-05-1978,M,Boston,Mangrum
272403,14-05-1978,F,SanFrancisco,Salaam
268943,16-05-1978,M,SanFrancisco,Fonte
272104,16-05-1978,M,SanFrancisco,Cage
273365,19-05-1978,M,SanDiego,Greaves
272369,19-05-1978,F,Boston,Rippe
270030,21-05-1978,M,SanDiego,Warr
270152,22-05-1978,M,LosAngeles,Stolte
273395,24-05-1978,M,Dallas,Whistler
273275,26-05-1978,F,SanFrancisco,Holliman
270707,26-05-1978,F,SanDiego,Muse
267759,29-05-1978,M,LosAngeles,Marcus
270177,29-05-1978,F,Oklahoma,Boden
272660,06-06-1978,M,Dallas,Watchman
272057,07-06-1978,M,NewYork,Dearborn
273914,08-06-1978,M,Oklahoma,
274833,09-06-1978,M,SanDiego,Buggs
273370,11-06-1978,F,NewYork,Ciesla
267343,12-06-1978,M,Miami,Wichman
274322,12-06-1978,M,Boston,Phinney
267085,13-06-1978,M,Chicago,Fleig
268004,15-06-1978,M,NewYork,Emigh
268225,16-06-1978,M,Boston,Master
266891,20-06-1978,F,Boston,Hinojos
269586,21-06-1978,M,Miami,Celestin
271444,23-06-1978,F,Boston,Bouley
267842,23-06-1978,F,Chicago,Klenke
273588,24-06-1978,M,NewYork,Chamberlain
267176,24-06-1978,F,Oklahoma,Farabaugh
270892,03-07-1978,M,Boston,Vanatta
270772,06-07-1978,M,SanFrancisco,Bumbrey
269083,09-07-1978,F,LosAngeles,Townson
273304,11-07-1978,F,Detroit,Laliberte
268098,12-07-1978,F,NewYork,Chason
270461,13-07-1978,F,LosAngeles,Maravilla
275206,15-07-1978,M,LosAngeles,Knoll
274175,16-07-1978,M,Detroit,Younkin
275037,20-07-1978,F,Miami,
275151,21-07-1978,F,Dallas,Wiser
267979,22-07-1978,M,Dallas,Spies
270387,23-07-1978,F,SanFrancisco,Furey
268678,24-07-1978,M,Chicago,Lechuga
274529,24-07-1978,M,Detroit,Kreger
269417,29-07-1978,M,LosAngeles,Fenwick
267482,29-07-1978,M,LosAngeles,Unrein
267384,29-07-1978,M,SanFrancisco,Bartle
269478,01-08-1978,M,Detroit,Flanery
273481,03-08-1978,F,Dallas,Clothier
275063,05-08-1978,F,Detroit,Lossing
274076,06-08-1978,F,SanFrancisco,Felix
268575,06-08-1978,F,Chicago,Voll
268076,07-08-1978,M,SanDiego,Woolfolk
272949,08-08-1978,M,SanDiego,Hosack
274718,09-08-1978,M,Boston,Sines
271855,10-08-1978,M,Detroit,Bagnall
274431,10-08-1978,F,Oklahoma,Camp
274510,11-08-1978,F,Boston,
269042,12-08-1978,F,Dallas,Molinar
268811,12-08-1978,F,LosAngeles,Huckstep
269090,14-08-1978,M,LosAngeles,Briley
270189,14-08-1978,F,LosAngeles,Backer
268838,18-08-1978,M,LosAngeles,Kinsey
271274,20-08-1978,M,SanFrancisco,Carrow
269963,26-08-1978,M,Detroit,Blish
267663,26-08-1978,M,SanFrancisco,Faria
270914,26-08-1978,F,Oklahoma,Hadfield
272689,04-09-1978,F,Detroit,Sing
271580,06-09-1978,M,LosAngeles,Church
268356,07-09-1978,M,Oklahoma,Friscia
270310,09-09-1978,M,Oklahoma,Clabaugh
273366,13-09-1978,F,Boston,Lemley
270749,13-09-1978,M,Oklahoma,Nave
273767,14-09-1978,M,Oklahoma,Hempstead
272217,15-09-1978,M,Oklahoma,Brubaker
273234,16-09-1978,M,Boston,Almonte
267622,17-09-1978,M,Detroit,Sauage
267372,17-09-1978,M,LosAngeles,Morita
267164,17-09-1978,F,LosAngeles,
269334,19-09-1978,M,Miami,Gillispie
268377,20-09-1978,F,Miami,Rosenblatt
269717,22-09-1978,M,Oklahoma,Thomsen
274825,24-09-1978,M,Dallas,Moulton
270000,29-09-1978,F,Boston,Scudder
270272,01-10-1978,F,Oklahoma,Espino
270877,02-10-1978,M,Detroit,Mortimore
271716,04-10-1978,M,Miami,Stoute
271850,05-10-1978,F,Chicago,Murton
269541,05-10-1978,F,SanDiego,Chamberlin
266831,08-10-1978,M,Boston,Yocom
273912,08-10-1978,M,SanDiego,Edmiston
274150,14-10-1978,M,SanDiego,Amburn
272249,16-10-1978,M,Dallas,Agnew
272190,23-10-1978,F,SanFrancisco,Kuchta
268780,27-10-1978,M,SanDiego,Gelinas
274591,28-10-1978,M,Oklahoma,Sikes
271989,02-11-1978,M,Dallas,Giles
271428,02-11-1978,F,Chicago,Iskra
269066,05-11-1978,M,Boston,Coil
275076,06-11-1978,M,NewYork,Craner
271923,07-11-1978,M,Dallas,Trojacek
272048,08-11-1978,F,Chicago,Gasaway
269236,09-11-1978,M,Chicago,Rahman
272610,09-11-1978,F,SanDiego,Sumner
270176,13-11-1978,F,Miami,Mccrae
274604,13-11-1978,M,SanDiego,Mcspadden
273673,14-11-1978,M,Oklahoma,Chung
272081,15-11-1978,F,Boston,Frase
275225,15-11-1978,M,Chicago,Vavra
271532,15-11-1978,F,NewYork,Primer
272118,17-11-1978,F,Oklahoma,Hardesty
274503,22-11-1978,M,NewYork,Sargeant
268220,22-11-1978,M,Oklahoma,Hubbs
270400,24-11-1978,F,Dallas,Peters
270365,24-11-1978,F,Dallas,Kaestner
268756,25-11-1978,M,Boston,Hsieh
267222,27-11-1978,M,SanDiego,Vanalstyne
273070,27-11-1978,F,Miami,Joy
268546,28-11-1978,F,LosAngeles,Riter
275017,29-11-1978,M,SanDiego,Aldinger
273676,02-12-1978,M,Chicago,Thomson
272653,05-12-1978,F,Miami,Amerine
269441,06-12-1978,M,Detroit,Alaimo
274986,09-12-1978,M,Boston,Raybon
274117,10-12-1978,F,NewYork,Hanger
268666,11-12-1978,M,Dallas,Hopf
268386,13-12-1978,F,Boston,Bella
266861,14-12-1978,M,LosAngeles,Schubert
272606,14-12-1978,F,Miami,Tokarski
273273,17-12-1978,M,Dallas,Bender
270758,17-12-1978,M,Dallas,Border
268688,18-12-1978,M,Boston,Pardo
268148,21-12-1978,M,NewYork,Sydnor
271392,23-12-1978,M,SanFrancisco,Gard
274580,26-12-1978,M,NewYork,Beckham
267237,01-01-1979,M,SanDiego,Fortunato
267287,03-01-1979,F,Oklahoma,Deyoung
269613,03-01-1979,M,SanDiego,Greenburg
269209,04-01-1979,F,Chicago,Aubert
269330,04-01-1979,M,LosAngeles,Carley
270612,06-01-1979,F,Chicago,Nestle
268572,10-01-1979,F,NewYork,Hoerr
272738,10-01-1979,M,SanFrancisco,Scotto
275181,10-01-1979,F,SanFrancisco,Cobian
270824,11-01-1979,M,Miami,Zilnicki
273847,11-01-1979,M,LosAngeles,Seegmiller
274425,13-01-1979,M,SanDiego,Nitta
267177,17-01-1979,F,Dallas,Ware
274024,21-01-1979,F,NewYork,Permenter
269332,23-01-1979,M,NewYork,Junkin
275039,26-01-1979,F,Oklahoma,Duron
274091,27-01-1979,F,Detroit,
270577,29-01-1979,F,Detroit,Pringle
268287,01-02-1979,M,Detroit,Gilley
275244,01-02-1979,M,SanDiego,Koga
272551,01-02-1979,F,LosAngeles,Putman
272026,06-02-1979,F,LosAngeles,Konieczny
274645,07-02-1979,M,Miami,Conner
272312,10-02-1979,M,Dallas,Hock
272524,10-02-1979,F,Miami,Millard
272517,11-02-1979,M,SanDiego,Villacorta
274263,11-02-1979,M,Miami,Zeitler
267294,12-02-1979,F,SanDiego,Conyers
267239,12-02-1979,M,Boston,Dyment
269068,15-02-1979,F,Boston,Maclachlan
268032,17-02-1979,F,Chicago,Gamache
274227,18-02-1979,M,Boston,Llewellyn
271118,18-02-1979,M,Dallas,Alling
274361,18-02-1979,F,Detroit,Kay
270472,19-02-1979,F,LosAngeles,Navarette
275038,19-02-1979,M,Detroit,Mainor
272945,20-02-1979,M,Dallas,Sather
273930,20-02-1979,F,Oklahoma,Beverley
270500,22-02-1979,F,SanDiego,Belford
270925,23-02-1979,M,Boston,Hobart
271321,23-02-1979,F,LosAngeles,Nocera
271028,25-02-1979,F,Boston,Modeste
269216,26-02-1979,M,LosAngeles,Licht
271726,26-02-1979,F,Detroit,Dunson
271698,27-02-1979,M,SanDiego,Clingman
272557,28-02-1979,M,SanDiego,Hochmuth
267623,01-03-1979,F,Boston,Groover
266915,04-03-1979,F,NewYork,Ferris
267246,04-03-1979,F,Detroit,Almon
272861,04-03-1979,M,NewYork,Labelle
266978,04-03-1979,M,Miami,Gloria
274983,05-03-1979,F,Chicago,Majewski
274461,06-03-1979,M,SanDiego,Funderburg
273856,06-03-1979,M,Detroit,Tocci
273286,07-03-1979,F,Boston,Ragin
269604,07-03-1979,M,Dallas,Pellegrino
270148,08-03-1979,M,Chicago,Lamore
272815,09-03-1979,M,SanFrancisco,Morman
272832,14-03-1979,M,Boston,Durrah
270480,15-03-1979,M,NewYork,Absher
274649,15-03-1979,F,LosAngeles,Wert
266940,16-03-1979,F,SanDiego,Holscher
273985,16-03-1979,F,Chicago,Arviso
274163,17-03-1979,M,Boston,Tew
273447,17-03-1979,M,SanDiego,Hoyte
271545,18-03-1979,M,Chicago,Willaert
269021,19-03-1979,F,LosAngeles,Topp
274838,24-03-1979,M,Oklahoma,Veasley
270333,25-03-1979,F,Boston,Gravelle
273201,27-03-1979,M,Dallas,Slevin
274699,01-04-1979,F,NewYork,Quinby
273550,01-04-1979,F,NewYork,Bushway
271103,05-04-1979,F,Dallas,Wold
271534,05-04-1979,M,SanFrancisco,Plascencia
267783,07-04-1979,M,NewYork,Herder
269333,10-04-1979,F,NewYork,Lilienthal
268456,12-04-1979,F,Boston,Saine
269075,13-04-1979,F,SanDiego,Riviera
271903,16-04-1979,F,LosAngeles,Harwell
272534,21-04-1979,M,Dallas,Leverich
269984,22-04-1979,M,Miami,Puente
268593,22-04-1979,F,SanFrancisco,Medal
271310,23-04-1979,M,NewYork,Sample
266846,24-04-1979,M,Detroit,Rotolo
270009,25-04-1979,M,Dallas,Jolly
268343,26-04-1979,M,Detroit,Keep
268104,26-04-1979,F,Detroit,
267785,27-04-1979,F,LosAngeles,Proto
274162,01-05-1979,F,NewYork,Heier
274757,02-05-1979,F,LosAngeles,Everett
267261,03-05-1979,F,Boston,Sharpton
271699,07-05-1979,F,Miami,Sills
271494,08-05-1979,M,LosAngeles,Virden
268285,09-05-1979,F,Chicago,Zajac
268131,11-05-1979,M,NewYork,Kruger
271783,12-05-1979,M,NewYork,Graffam
266920,13-05-1979,F,Chicago,Jorgenson
